steps,distance
14850,104.39472719423397
14900,122.59325832044644
14950,115.13800700141164
15000,106.18360142264103
15050,105.88722298702761
15100,113.55864237272809
15150,123.3122463600106
15200,106.26594016598376
15250,98.9800441506909
15300,133.42174488704143
15350,102.97886300194868
15400,105.97403185334034
15450,98.62711516706825
15500,106.00286755772734
15550,126.30071946692443
15600,127.50963561222756
15650,110.74709217853737
15700,109.2236659514886
15750,135.99150246327605
15800,131.23027262076585
15850,120.39259450457513
15900,106.54854468271938
15950,123.93636212466774
16000,130.49262379238883
16050,116.95116378183383
16100,93.707668511614
16150,131.60084494280562
16200,92.73348540139544
16250,126.23436385669963
16300,111.49827568924418
16350,111.20106688608807
16400,116.74149656923693
16450,114.67822165230412
16500,119.38858856514611
16550,97.26871588028158
16600,122.48738904655056
16650,101.37771154566077
16700,136.1247526892551
16750,109.69139386770215
16800,112.88593164388021
16850,108.87610644777357
16900,113.4577438575513
16950,121.36002498170369
17000,108.38336234056888
17050,120.13374878212018
17100,112.90975628785068
17150,105.40167408870148
17200,110.8472026076287
17250,119.3273372614595
17300,105.60001824087051
17350,105.86023129612154
17400,113.52803914431607
17450,115.99013215447914
17500,129.45163742304632
17550,127.7284755548537
17600,118.43837087552623
17650,116.49082715653107
17700,122.99332924937835
17750,136.84316993210203
17800,107.13106155397844
17850,116.21044626637904
17900,120.37153178251606
17950,121.22401056950716
18000,118.5575217275866
18050,119.59775719451096
18100,115.07506481716838
18150,116.69600762296156
18200,136.24525869430946
18250,101.32541818376986
18300,112.52789520000593
18350,137.604440511368
18400,122.90223142989363
18450,124.07397191479416
18500,137.2892939845921
18550,123.61588848326788
18600,127.61260272314244
18650,113.64106080115553
18700,125.7444605470596
18750,135.7467977142622
18800,112.50330480038684
18850,117.03559747039272
18900,102.18679200314055
18950,122.48242187989369
19000,116.70149857573992
19050,107.50511910913582
19100,126.34660595374145
19150,140.65840974803805
19200,134.61366702595754
19250,132.96607351642982
19300,138.1091826942938
19350,116.4425274548803
19400,129.38340411504092
19450,144.1619231336629
19500,114.29741469500117
19550,119.03526663796325
19600,108.85152332429794
19650,130.81233061827146
19700,136.53132391453292
19750,106.69105653149671
19800,132.4471322702861
19850,110.3082694495601
19900,124.63602601673561
19950,148.31592594753968
20000,144.82763002319595
20050,117.03787321829678
20100,118.92019654153606
20150,147.63906058676204
20200,146.98985775911117
20250,124.4909782212757
20300,113.15820512615859
20350,140.9172492768147
20400,140.05370271772674
20450,111.36344653117217
20500,114.99944403423852
20550,113.18530171718974
20600,135.07369230071208
20650,137.9156067488979
20700,133.23738328622449
20750,131.9951030477448
20800,132.55485501784926
20850,102.97636297667583
20900,124.95946221118423
20950,125.48271856724482
21000,119.44846352371064
21050,119.30270808696973
21100,112.8191369205384
21150,131.94749669312964
21200,128.63725665420748
21250,119.44033398268797
21300,125.3407724834254
21350,134.3516206175455
21400,140.33474135476678
21450,124.2067786528912
21500,121.43387174452727
21550,141.35423414370945
21600,128.71754089089427
21650,137.71990267212166
21700,158.90815048332345
21750,143.79818217588098
21800,134.58584531715601
21850,125.20567910285564
21900,120.4476226196244
21950,121.96237402129334
22000,127.664432131113
22050,128.71470510642013
22100,114.08621164580171
22150,127.82997737089809
22200,128.16825878125627
22250,137.80187640491994
22300,138.1934587644234
22350,122.29272162840068
22400,105.50633133226462
22450,120.72076440945646
22500,132.75040371547436
22550,139.7747782802396
22600,142.28087005168507
22650,137.5889038061928
22700,139.50087086545983
22750,127.17125164135001
22800,136.3980563634714
22850,128.08872358646184
22900,128.05476268855566
22950,116.22121385966973
23000,125.97343447236895
23050,141.92879931704528
23100,128.5283297739543
23150,138.4793660227638
23200,135.63876035013098
23250,130.14225332997262
23300,125.97370720191172
23350,122.15176465068201
23400,150.60769475810713
23450,124.80051344693412
23500,129.40194640066446
23550,128.4526097601217
23600,141.5407247724295
23650,132.54162223636857
23700,113.04086569317941
23750,125.24400527987409
23800,127.24182591463752
23850,142.0084497072366
23900,133.9855011125623
23950,167.5992531975514
24000,141.2184859700281
24050,123.33434614160393
24100,129.02089895280344
24150,136.54234878676468
24200,129.9707645636463
24250,127.69191041341902
24300,143.28767782928637
24350,149.27641551467119
24400,155.34865873857186
24450,150.88341571173726
24500,137.56213848077965
24550,112.0200899665736
24600,115.01603303956605
24650,139.9510196980805
24700,141.46521283928283
24750,134.94423722665346
24800,124.78209859065282
24850,140.93621579801754
24900,144.40028833096056
24950,141.95643482466326
25000,104.95892174219465
25050,142.86215509997683
25100,150.53884828005692
25150,143.66500519561197
25200,138.05930383708224
25250,121.91348844603705
25300,134.37075067384043
25350,132.97108624874434
25400,131.9885935741369
25450,139.0333230068439
25500,128.70269405996044
25550,139.74098567441033
25600,152.23900069010415
25650,149.47056904797853
25700,118.25085681472845
25750,133.44209447566664
25800,143.53738564369976
25850,131.83196468181364
25900,142.21195008100327
25950,124.55161044611991
26000,120.82175813705324
26050,144.19172970386256
26100,124.53128750971291
26150,142.5097856603379
26200,119.06908332707481
26250,144.72974545507833
26300,143.72069408491146
26350,153.56379325672597
26400,147.09001567328943
26450,145.55800109978384
26500,136.42869682726464
26550,135.22228405193616
26600,155.069469473926
26650,155.84345124288245
26700,177.26716992804052
26750,132.43185831531244
26800,140.62571886333612
26850,131.41048691711885
26900,111.20773198338476
26950,166.99259508114883
27000,148.90860766072058
27050,145.02102234572834
27100,154.08157851584667
27150,149.84304459108685
27200,161.24469604202386
27250,142.29147115612258
27300,132.1680264730556
27350,151.68598526128883
27400,120.42090250051962
27450,135.30108489345199
27500,124.5235549967493
27550,141.12784063186265
27600,148.82484262353125
27650,160.91835265509235
27700,144.65805069422248
27750,138.87155051128363
27800,125.56009583930762
27850,150.0915251552496
27900,149.7335276674026
27950,162.27902270372732
28000,142.51882820989866
28050,154.88020914325358
28100,149.0784838307866
28150,138.7655941378782
28200,164.6630419775187
28250,154.5212109965747
28300,150.80465797743676
28350,139.51658938349627
28400,160.9067326113027
28450,157.40967454416813
28500,166.1030860576267
28550,136.1561932965593
28600,156.21734027812207
28650,151.5539411652874
28700,151.3697221163861
28750,163.2511185811325
28800,176.93820503108435
28850,165.28694654815763
28900,164.1566229830563
28950,158.3291366226859
29000,159.45324214749593
29050,152.48643032713844
29100,162.96672478657774
29150,171.5042251335536
29200,141.04423277108174
29250,112.77804264766988
29300,147.26332054343496
29350,126.41654943423045
29400,157.71261022555524
29450,156.29014947302485
29500,150.01929726666452
29550,135.97960042193063
29600,157.94686948656505
29650,145.6215912492194
29700,160.01403064812342
29750,151.0165531003621
29800,147.31386360073932
29850,155.84001141326283
29900,145.9692010413999
29950,144.55087309735077
30000,136.97041700286925
30050,151.12964203005475
30100,159.29063122599942
30150,146.1370859668335
30200,115.09040954407173
30250,140.4202639267008
30300,143.80289143163847
30350,164.21914244822375
30400,196.19664510742894
30450,161.1434960779238
30500,153.8642203144347
30550,147.90176997244185
30600,154.91009000422937
30650,161.35824087935822
30700,160.00383088484716
30750,125.54540802602257
30800,142.5597892654404
30850,154.1649803704418
30900,164.47921389678152
30950,161.0219577720735
31000,149.9441126589407
31050,149.3049509018342
31100,155.93096744144108
31150,182.33962031992863
31200,139.85928029153234
31250,150.26510925351104
31300,149.84271142749154
31350,160.5483741553712
31400,197.6619776923869
31450,144.58788276056208
31500,148.21842763001075
31550,145.62568012032642
31600,170.18642093849107
31650,180.0572004816602
31700,163.6215365828054
31750,150.43568337155583
31800,152.75183597625872
31850,150.74006046443193
31900,189.77642395858285
31950,175.49217988766497
32000,175.0954942856598
32050,189.60597119969776
32100,168.92833901292502
32150,173.11230086732212
32200,158.63492408300712
32250,158.12932704118964
32300,170.3570671477811
32350,148.99080329389355
32400,164.2037736709026
32450,144.6953549224084
32500,140.02433676266335
32550,187.41829879155446
32600,142.9284401564694
32650,172.85285689082676
32700,150.3401740973592
32750,165.34810979017237
32800,151.79742209254258
32850,163.36654907120743
32900,144.04717130459406
32950,146.92843775752218
33000,180.57410275291568
33050,163.47890613328687
33100,151.2097474258595
33150,171.5687337986371
33200,167.39048100270108
33250,171.95121392888774
33300,170.22529617423808
33350,172.87810460550838
33400,166.27918898544917
33450,181.72767346440133
33500,145.98440562686662
33550,130.15065564822234
33600,165.5932734207525
33650,157.5760549183714
33700,174.3678836492246
33750,164.83553616863844
33800,167.30242598149158
33850,152.47115784472663
33900,175.24335315356655
33950,156.5768398764438
34000,159.14228319662396
34050,165.5205108824563
34100,170.6750647861641
34150,170.5914359707437
34200,163.70319889016548
34250,157.01259676237495
34300,172.61835094843693
34350,154.50388155652584
34400,164.74297944421153
34450,164.80220352062122
34500,199.79964636966966
34550,170.1969607294155
34600,161.92201074631964
34650,180.72130557067055
34700,158.92172688178394
34750,131.40125442002292
34800,179.6374431745034
34850,159.6105723240864
34900,163.2761478261377
34950,151.30177057901173
35000,159.3512038686375
35050,182.90934317764186
35100,160.79945995014072
35150,189.40191948988416
35200,196.92078578661753
35250,175.09769735178875
35300,148.738305337446
35350,183.18044834148074
35400,180.86603011632616
35450,159.30412813840317
35500,168.79567024991698
35550,142.94287754855802
35600,142.71248124228623
35650,161.13159840540592
35700,179.0910758529264
35750,166.83621351092583
35800,180.32067681286554
35850,146.22322757207607
35900,148.09646587927602
35950,162.55705244685126
36000,165.79087038830866
36050,139.18499074040662
36100,146.1373603659901
36150,162.52305193432423
36200,152.26969454892696
36250,159.08060249593933
36300,175.09404427739184
36350,187.57094436116083
36400,149.05763016345816
36450,174.23992927185014
36500,202.64616677719542
36550,179.0132322574832
36600,149.18402886369074
36650,153.83510739458296
36700,156.9307903094127
36750,145.92766668293402
36800,169.81221820276593
36850,156.8955465311605
36900,193.10732907363794
36950,182.47062497761797
37000,149.61220048547827
37050,161.38226842671182
37100,171.5673328008205
37150,149.88316364403872
37200,178.1480143987884
37250,162.91535051887558
37300,161.98238105803028
37350,144.31915870218592
37400,157.9995275978131
37450,178.64599326787092
37500,163.91188242217544
37550,192.51672628457902
37600,163.033485405727
37650,159.924487868239
37700,184.6258370509914
37750,198.2639413763873
37800,172.30107907316304
37850,170.49109608005983
37900,183.54928038807526
37950,185.050800943085
38000,203.6201828430753
38050,158.56164653922286
38100,197.62750745595733
38150,194.71097288065414
38200,169.80589374944375
38250,155.2030787920359
38300,189.0143378073829
38350,159.80423478391052
38400,166.2287159180293
38450,179.94305140777402
38500,172.65438917903728
38550,155.66710633759834
38600,178.37389217813487
38650,169.19505898436958
38700,166.54573659817873
38750,191.68298993277125
38800,140.70011401261007
38850,168.42585883031327
38900,174.25339715636804
38950,157.24786182154838
39000,197.36163358776858
39050,159.91488360198278
39100,170.2254122290868
39150,176.241549900525
39200,174.11366936664837
39250,169.8336127347876
39300,171.81735779052084
39350,169.04190305990363
39400,171.1270187811352
39450,208.61258192076963
39500,171.06231396522105
39550,177.24068342482522
39600,189.20572876981385
39650,180.49572155404076
39700,166.03457352806817
39750,200.08171061637788
39800,189.32770084103151
39850,210.90084745423218
39900,180.8747320980705
39950,189.26632765684084
40000,173.673639661875
40050,182.8341423702636
40100,158.7012821106796
40150,164.00128501560604
40200,161.90165923345188
40250,200.6292746341468
40300,162.7081804091991
40350,155.70142931426116
40400,181.92689346816215
40450,202.03187110652
40500,165.93597954153742
40550,155.29318927692708
40600,182.9844090579139
40650,211.08572939636525
40700,207.65277111941896
40750,165.70701037053317
40800,179.98104605805057
40850,170.49117118136365
40900,165.9034190883886
40950,192.54093338030088
41000,167.14495897587702
41050,190.91082444445976
41100,167.95673618243399
41150,192.36743785701054
41200,188.82345455787805
41250,153.67274320001923
41300,195.11397296636258
41350,175.8191140562774
41400,207.33959992960382
41450,211.5138795659642
41500,165.32840014514952
41550,178.6303352078286
41600,215.7703624297209
41650,215.8132831588602
41700,192.5333617556008
41750,171.15811923699508
41800,181.03488780234983
41850,182.07542102458302
41900,136.09010032167896
41950,201.12305625752737
42000,243.38047023540517
42050,158.66630031357238
42100,181.61534886803693
42150,199.9475829421845
42200,167.04867280949665
42250,179.8736045760744
42300,173.98940809600455
42350,183.1080151218711
42400,190.6206616415974
42450,191.5134150035973
42500,199.4823602201821
42550,197.7162726757828
42600,181.64418164749165
42650,165.71942183163597
42700,211.8894369015973
42750,199.5338957930365
42800,180.72767751229645
42850,193.815590603841
42900,203.41409870861236
42950,171.4608183268837
43000,197.53813862335446
43050,208.46678956404287
43100,172.36752601391902
43150,175.63619008819356
43200,215.98936592043935
43250,182.15063226446543
43300,166.64339312716498
43350,164.4379192513087
43400,225.97990621980657
43450,177.52663118850563
43500,176.60001883465202
43550,158.88255592778034
43600,194.54619257956847
43650,191.92625719571876
43700,185.31375516214712
43750,173.82994344405705
43800,187.42461077770386
43850,173.24455634495516
43900,182.89030932033245
43950,188.36944724623115
44000,180.19992496407136
44050,176.73563491957682
44100,192.52929638912556
44150,169.34526630290182
44200,198.38199738799946
44250,203.3618675724256
44300,209.52138636927
44350,190.7839545347339
44400,185.2864811688869
44450,178.74198237435652
44500,192.44333204570768
44550,180.9891487151556
44600,191.4555364818011
44650,161.14614499531942
44700,156.3475880432451
44750,188.8879666727559
44800,220.8252427821764
44850,199.45994550000677
44900,206.55386168099872
44950,213.95621383692801
45000,176.45939901736185
45050,176.46521165126444
45100,201.211664615834
45150,190.12982441689553
45200,193.1728662121094
45250,183.02207736200242
45300,174.17751839312007
45350,209.50606894403205
45400,218.24613820609338
45450,214.01299681474518
45500,219.4139043200721
45550,200.64296617387927
45600,194.8164297436598
45650,177.53830319840603
45700,164.5733408316063
45750,177.0721128371098
45800,205.50500951980004
45850,195.06274916437627
45900,192.06149801603493
45950,191.3760110742952
46000,162.7931424953115
46050,164.66630555806245
46100,200.21497527663294
46150,195.66370774505938
46200,181.6861231473193
46250,166.09647018066156
46300,193.1163012017003
46350,202.10272690803646
46400,177.81966259732525
46450,187.0142249820197
46500,232.13478831967217
46550,191.61562130088117
46600,195.05907982554788
46650,188.59446505541075
46700,197.13938564723205
46750,171.00283748032655
46800,171.91534276462806
46850,195.81275872800714
46900,239.2352924093744
46950,222.70668706059112
47000,198.4282047694286
47050,158.6425663509568
47100,205.99830213744403
47150,183.34679292795283
47200,220.24137751919417
47250,201.96118845129087
47300,176.46187903790906
47350,221.71386058512482
47400,176.7803712626637
47450,178.9512592830607
47500,181.4704761211918
47550,171.77506527911285
47600,223.9947179972232
47650,215.19071595114352
47700,187.00773225172193
47750,171.25688599372148
47800,206.8312048143196
47850,223.53340536090465
47900,182.35294415188451
47950,174.19976969856512
48000,211.53564260394674
48050,196.62582109689038
48100,212.8754842900247
48150,179.00677054222837
48200,185.1328245651452
48250,208.52426370637275
48300,189.41665307612416
48350,187.37264329676933
48400,192.92257452663563
48450,178.4610526529492
48500,228.18271906024717
48550,220.46777968501112
48600,176.08594782786778
48650,184.9221814519023
48700,187.85183460915368
48750,207.42237204509547
48800,195.12285999783435
48850,222.18847550917243
48900,186.11691220847203
48950,174.09907627398675
49000,161.97693268347894
49050,188.69257898628805
49100,218.54750663430465
49150,150.34635917882295
49200,202.32558798050417
49250,193.40942877722566
49300,167.87915450215863
49350,188.65242070914263
49400,192.32606482002282
49450,190.60725876596
49500,215.22446301092685
49550,206.503124845038
49600,173.90622061830908
49650,193.0191244203388
49700,197.3412175162144
49750,173.60378268683635
49800,245.9029253362991
49850,211.56921969993553
49900,179.09284152032856
49950,233.00176631737313
50000,220.33104194527147
50050,203.41977587841345
50100,202.54358908281372
50150,174.9353243516813
50200,199.8208574490021
50250,213.50920070873858
50300,212.41201611897404
50350,194.78987832337864
50400,192.0493369330356
50450,202.3226833712383
50500,164.60737730680054
50550,193.44521061030719
50600,249.71839141161666
50650,191.0038471766982
50700,182.01964515857102
50750,226.45189839922367
50800,212.92006103373916
50850,241.19413022807524
50900,206.52137754206396
50950,181.43460503090193
51000,202.74704564820496
51050,206.04745243010947
51100,189.0796353735979
51150,209.67627555311154
51200,230.50067143681585
51250,174.56049164839482
51300,227.8796852246749
51350,233.84708855580573
51400,237.09032366029606
51450,222.52063630603783
51500,191.59280517580692
51550,190.9347916013588
51600,192.3938008713348
51650,211.86645215643892
51700,203.8033959408685
51750,185.44426575040487
51800,196.9229552626418
51850,198.28833880734766
51900,200.76874744095704
51950,213.14492119473684
52000,198.41721804956381
52050,174.88106572752028
52100,209.27476770714117
52150,176.90584311393593
52200,187.21778104978907
52250,200.7054656688234
52300,192.77250561342063
52350,216.09470199929106
52400,197.79690661934458
52450,192.0121236456563
52500,188.58570438101148
52550,189.58002550404117
52600,216.61312691002408
52650,185.04911032540733
52700,217.8614694099911
52750,173.47898662015038
52800,205.93632893237074
52850,180.3691332788589
52900,204.0844643946168
52950,185.65613549997792
53000,231.51842794685794
53050,217.09421188167428
53100,212.02771601294288
53150,203.15349486024428
53200,222.7753898385282
53250,208.00971346681175
53300,195.77136289213752
53350,177.52092934340584
53400,186.67577738441642
53450,213.48544094854878
53500,212.63962367992906
53550,205.6297157770173
53600,195.9157518010829
53650,177.67835223350596
53700,189.38977366382258
53750,198.95600866033976
53800,208.83802973682404
53850,216.93686299743547
53900,186.77288985305893
53950,206.90128385038528
54000,206.90442987064225
54050,209.3470239671332
54100,224.6392859352108
54150,221.0699489838598
54200,204.74341956605102
54250,195.54554963559877
54300,219.8705650297368
54350,198.15171519099852
54400,206.94115388500597
54450,203.0617032803859
54500,205.6114273697024
54550,174.92188820350773
54600,248.71113916089732
54650,189.41241451414407
54700,230.94414710364472
54750,213.64420882280976
54800,215.96825588163864
54850,205.81440224737082
54900,201.93200122779652
54950,213.15496060942397
55000,250.18627962627613
55050,208.95756671924886
55100,178.41285043073776
55150,173.05571104622416
55200,218.95300115202954
55250,185.17145310819788
55300,203.8521081943541
55350,222.48801473656158
55400,185.46828777974227
55450,185.47465759779232
55500,190.78553578661612
55550,230.3908796751647
55600,213.76846760431732
55650,171.11418747031232
55700,230.93917958903066
55750,239.56756633359745
55800,212.453330735536
55850,220.97067103596814
55900,229.57775222511563
55950,218.18514198418745
56000,192.63635621205515
56050,204.8529810007851
56100,219.8706770133372
56150,206.95471348389523
56200,232.77358544211302
56250,275.5354117388878
56300,218.75520857165463
56350,199.65785877650345
56400,215.09225217586203
56450,215.74840827972668
56500,227.49284030512732
56550,188.2456860416083
56600,217.75707925018
56650,228.03746518923748
56700,229.29931886615924
56750,231.95615855315393
56800,232.00121856904553
56850,224.0528934154718
56900,237.67530036004604
56950,216.7596194796821
57000,203.12201700578777
57050,179.7513533797767
57100,251.01001705554643
57150,202.94595085573627
57200,238.76844119108048
57250,231.7569177576402
57300,207.00765082894708
57350,215.97246439918732
57400,230.3188273141062
57450,200.41884858877384
57500,194.91954697521186
57550,213.61292289614522
57600,208.10787847909108
57650,237.8226713019607
57700,191.51073189125756
57750,229.38029776952882
57800,235.40306681839704
57850,197.12787026124775
57900,218.11155766241865
57950,249.37912363782362
58000,187.0847872678286
58050,186.09680560252866
58100,233.93328252229023
58150,192.47230338573638
58200,251.93877936970281
58250,235.2283066545453
58300,190.3599837752292
58350,230.41755295380005
58400,270.1245257016084
58450,216.02388346410785
58500,192.55635236202778
58550,183.13341497742218
58600,210.17812480600026
58650,202.07297200253342
58700,241.93498980666763
58750,237.97130752035255
58800,167.17698705130454
58850,204.23762574719748
58900,216.46827805836793
58950,194.25942968673297
59000,242.02568583572392
59050,199.16484784480784
59100,217.11178966656618
59150,200.3604459283947
59200,184.47525340105307
59250,191.85495047188334
59300,194.3217810492262
59350,222.8192218073091
59400,207.6564832218017
59450,216.93265620306002
59500,222.62231165046984
59550,180.8490670226243
59600,220.78112039590889
59650,223.03935168601117
59700,222.75812172027614
59750,242.99308565879397
59800,203.2020292136631
59850,197.37350701871944
59900,228.3140740665808
59950,171.5181682895036
60000,202.93248108738243
60050,214.3630944316005
60100,228.18770945395474
60150,212.7724354208996
60200,205.26632923277143
60250,178.53602780151053
60300,203.83506929883367
60350,208.6834376745069
60400,210.1760562419123
60450,218.04594723244415
60500,183.03143477434892
60550,206.9254196339521
60600,159.7877882823849
60650,197.43619563394176
60700,216.98623999102412
60750,220.36547641538243
60800,222.20886487701094
60850,215.54154000814603
60900,210.0436788283664
60950,187.23409310872174
61000,208.2046686135651
61050,181.71344221992524
61100,230.59967172488953
61150,190.79086833050482
61200,233.65131662897218
61250,236.43081960084606
61300,218.3063197387142
61350,192.01947781510387
61400,257.97460286226254
61450,228.2127510372151
61500,231.6884112524365
61550,272.75454732666077
61600,219.9849883274017
61650,220.29901344827698
61700,211.71576295178377
61750,177.75961478051883
61800,179.4065629387803
61850,214.2036257046104
61900,226.32504482567975
61950,248.05651707266495
62000,242.81419418406907
62050,238.1125878499621
62100,196.55110853146869
62150,214.15787642984324
62200,206.96749274188065
62250,235.64833017968738
62300,261.0812455872376
62350,241.51274667182497
62400,218.62403751552503
62450,200.59146562857433
62500,225.05642072638665
62550,214.9676873448106
62600,199.12420958576868
62650,223.63659914260433
62700,239.29800717121435
62750,216.38857016441162
62800,206.22165245106555
62850,213.67083631555678
62900,231.81765439759877
62950,208.36872820768153
63000,242.95752129829256
63050,266.5046539835556
63100,241.90871834245436
63150,209.65239050862684
63200,215.28455395025077
63250,226.37564091026496
63300,222.62182568043767
63350,214.47066804930475
63400,264.3284325681323
63450,224.72037107879683
63500,211.64267816924473
63550,203.25417833889873
63600,252.12800866356432
63650,248.61181593763447
63700,264.30385402009995
